,timestamp,Asset_ID,Count,Open,High,Low,Close,Volume,VWAP,Target,Close_roll_15,Volume_roll_15,Count_roll_15,Open_15,High_15,Low_15,Close_15,VWAP_15,Volume_15,Count_15,Volume_Count,Close_roll_60,Volume_roll_60,Count_roll_60,Open_60,High_60,Low_60,Close_60,VWAP_60,Volume_60,Count_60,Close_roll_240,Volume_roll_240,Count_roll_240,Open_240,High_240,Low_240,Close_240,VWAP_240,Volume_240,Count_240
6621,1514816400,6,120.0,731.325,739.25,724.2,730.8675,156.51590708,730.9616656674103,0.0042550423792633,733.9735000000001,298.12092705333333,172.33333333333334,-0.003614967031240353,0.007163234312053844,-0.013405327088991892,-0.004240739650002177,-0.004111906993283875,0.5250081187759073,0.6963249516441006,1.3042992256666668,740.2420416666668,173.52798493033333,128.65,-0.012119258662164222,-0.001341057318870097,-0.021909618719915817,-0.012745031280926163,-0.012616198624207894,0.9019634910348138,0.9327633113097551,744.8690555555555,191.746817896125,127.30416666666666,-0.018350481186943615,-0.007572279843649385,-0.028140841244695163,-0.018976253805705518,-0.018847421148987128,0.816263387300588,0.9426242922135306
6629,1514816460,6,153.0,730.465,737.21,724.2,730.3100000000002,353.9560336400001,730.2944027777166,0.0066967804730928,733.4245,308.3312287813333,171.8,-0.0040433434791065925,0.00514812941035066,-0.01265706380171004,-0.004255559598059322,-0.004276916814639608,1.1479733500852216,0.8905704307334109,2.313438128366014,740.0221666666667,177.725125897,129.75,-0.012998823050385558,-0.0038073501609282613,-0.021612543372988877,-0.013211039169338253,-0.01323239638591851,1.991592532870868,1.1791907514450868,744.7843784722223,192.82739134429167,127.63333333333334,-0.019413433964454302,-0.010221961074997,-0.028027154287057737,-0.01962565008340706,-0.019647007299987328,1.835610756191866,1.198746408984069
6637,1514816520,6,174.0,730.1775,737.0,723.0,729.4549999999998,271.5868897599999,729.9480130205867,0.0054032014911051,732.8425000000001,315.00942674666663,175.2,-0.0036431531320349425,0.005657083786270107,-0.013521586244301774,-0.0046331284292517,-0.003957491836833178,0.8621548014130145,0.9931506849315069,1.560844194022988,739.7851250000001,180.5508244218333,131.2,-0.0130721171395604,-0.0037718802212553383,-0.022950550251827236,-0.014062092436777205,-0.013386455844358632,1.5042129584823871,1.3262195121951221,744.6959409722222,193.79495238408336,128.0875,-0.01968834687642655,-0.010388109958121476,-0.029566779988693403,-0.020678322173643366,-0.02000268558122485,1.4014136406491138,1.3584463745486484
6645,1514816580,6,218.0,729.4525,737.0,722.75,729.6600000000002,294.1072826300001,729.2784905509642,0.0044015621096011,732.3365,321.5690368613333,181.66666666666666,-0.003945855033707634,0.006347784403896215,-0.01317672688898486,-0.0036614355644768283,-0.004184431510094804,0.91460075105684,1.2,1.349115975366973,739.55325,183.19526464183335,133.76666666666668,-0.01375203492025237,-0.003458395482648409,-0.022982906775529624,-0.01346761545102157,-0.013990611396639485,1.6054305945353544,1.6297034637428356,744.6033472222223,193.09331871966666,128.2125,-0.02055740400611416,-0.010263764568510242,-0.029788275861391423,-0.020272984536883358,-0.020795980482501305,1.5231354693167078,1.7003022326216242
6653,1514816640,6,182.0,729.5224999999998,737.99,723.69,730.4224999999999,269.78359183,729.2545483189822,0.0047546022770059,731.898,323.47800340199996,179.66666666666666,-0.00325094945931941,0.008289114383464347,-0.011278036093425738,-0.0020180261450745847,-0.0036183142795156798,0.8340090794202423,1.012987012987013,1.4823274276373626,739.3444583333334,182.99371177199998,133.75,-0.013373715938555054,-0.0018336520957713083,-0.02140080257266132,-0.01214079262431024,-0.013741080758751347,1.4742779367530146,1.360747663551402,744.516045138889,193.019818530125,128.40416666666667,-0.02034419292476491,-0.00880412908198117,-0.0283712795588713,-0.01911126961052012,-0.020711557744961296,1.3976989196469185,1.417399487295973
6661,1514816700,6,159.0,730.2950000000002,738.0,723.52,730.345,372.42549313,730.0764830870659,0.0030229683974838,731.4901666666667,328.79427281933334,176.06666666666666,-0.001635215570982765,0.008860046928300601,-0.01095558858256694,-0.0015667524315105491,-0.0019344776657249255,1.1327006700467719,0.903067020068156,2.3422986989308177,739.128125,187.407515814,134.46666666666667,-0.012022720003131353,-0.0015274575038480924,-0.02134309301471559,-0.011954256863659125,-0.012321982097873498,1.9872495055087782,1.1824491819533962,744.4252326388889,192.47573117962503,128.66666666666666,-0.01916385870566001,-0.008668596206376703,-0.028484231717244173,-0.019095395566187726,-0.01946312080040207,1.9349218254556966,1.2357512953367877
6669,1514816760,6,102.0,730.1075000000002,738.0,723.83,730.2425000000002,129.18161581,730.1274371157139,0.0065180407616682,731.2516666666668,317.3200097346666,169.66666666666666,-0.0015658941710683827,0.009186146854724192,-0.0102011195612588,-0.0013810069859626207,-0.0015385874477347914,0.4071020164092954,0.6011787819253438,1.266486429509804,738.9203333333334,184.85236708083332,133.1,-0.011998328224480503,-0.0012462871986879203,-0.020633553614670966,-0.011813441039374874,-0.011971021501146933,0.698836687081809,0.7663410969196094,744.3323368055555,192.62997229741666,128.55833333333334,-0.019295840777245298,-0.008543799751452748,-0.027931066167435795,-0.019110953592139567,-0.019268534053911785,0.6706205387941722,0.7934141440331886
6677,1514816820,6,173.0,730.1325,738.11,724.18,731.8149999999998,178.03953532000003,730.9327995591783,0.0058843595428961,731.1836666666667,317.2610589213333,169.53333333333333,-0.0014386576593722552,0.009428182803168728,-0.009624701911030823,0.0008630675979505821,-0.0003431561243512456,0.561176766935478,1.0204482894219427,1.029130261965318,738.7572916666668,185.12216305666666,134.06666666666666,-0.011743414426588262,-0.0008765739640473422,-0.01992945867824679,-0.00944168916926549,-0.01064791289156737,0.9617407898669669,1.2904027846842367,744.2427222222224,192.96173674833332,128.775,-0.01914119665316357,-0.00827435619062261,-0.027327240904822137,-0.016839471395840806,-0.018045695118142614,0.9226675625966443,1.3434284604931082
6685,1514816880,6,239.0,731.7775,738.59,726.28,732.875,312.55353,732.6006970804189,0.0032683966471693,731.2275000000001,267.17548455733333,163.33333333333334,0.0007518771650272851,0.010018334356813317,-0.006789013439448482,0.002250526442464461,0.0018761730180699276,1.1698435974312942,1.463265306122449,1.3077553556485357,738.6070416666666,188.0898086108333,134.81666666666666,-0.00928953016876422,-2.307297697824076e-05,-0.016830420773240002,-0.0077908808913270235,-0.00816523431572164,1.6617249616468484,1.7727778464581532,744.1550034722222,193.56495808695837,129.225,-0.016772845127101237,-0.007506387935315296,-0.024313735731576993,-0.01527419584966405,-0.015648549274058624,1.6147216577268415,1.849487328303347
6693,1514816940,6,295.0,733.09,740.0,728.69,734.3050000000002,379.28469912,734.7810815441461,0.0054560687696254,731.3515000000001,279.557269468,174.93333333333334,0.0023742851000787494,0.01175599386564874,-0.0036457908189703337,0.004030281307862552,0.004678414275416509,1.3567334515814315,1.686356707317073,1.2857108444745764,738.477625,193.72735979716666,138.65,-0.007322326178647418,0.0020593825869225546,-0.01334240209769653,-0.005666329970863699,-0.005018197003309683,1.9578272243895374,2.127659574468085,744.0730555555555,193.9232538495,130.0125,-0.014870745530849657,-0.005489036765279558,-0.02089082144989876,-0.013214749323065917,-0.012566616355511862,1.955849500206692,2.269012594942794
6701,1514817000,6,233.0,734.4475,741.0,727.7,734.0450000000002,296.80185202,733.7895957159984,0.0054418013486945,731.5133333333334,277.16732880800004,176.46666666666667,0.004003068183233779,0.012885177615376041,-0.005226572327669946,0.0034548869564597798,0.003106885502720109,1.0708399626191196,1.320362674726105,1.2738276910729613,738.3507916666666,197.77259353716667,141.15,-0.005300523265823157,0.0035815861663192634,-0.014530163776726827,-0.005848704492597015,-0.0061967059463368555,1.5007228590761397,1.6507261778250089,743.9903784722222,194.92612467208335,130.55,-0.01290958672453461,-0.004027477292392274,-0.022139227235438267,-0.013457767951308574,-0.01380576940504833,1.5226376275591496,1.7847567981616237
6709,1514817060,6,193.0,733.7824999999998,740.06,727.79,733.6725,275.65489673,733.7681372837326,0.0056200262426939,731.6258333333334,278.4989121213333,181.8,0.002943436548966911,0.0114620373646386,-0.005256681582572577,0.0027935171303735784,0.002923862824009308,0.9897880556528198,1.0616061606160616,1.4282637136269432,738.205375,200.19031731633333,142.66666666666666,-0.006009408617259068,0.002509192198412764,-0.014209526748798445,-0.006159328035852243,-0.006028982342216619,1.376964183010012,1.3528037383177571,743.9065347222222,195.58222367120834,130.99166666666667,-0.013702738391475008,-0.00518413757580318,-0.021902856523014325,-0.01385265781006811,-0.013722312116432404,1.4094067014669043,1.4733761689674916
6717,1514817120,6,145.0,733.6725,740.0,728.57,733.5375,110.91205253,733.7684305652936,0.0038667784114525,731.6863333333333,267.4722416906667,179.66666666666666,0.0027108280071469217,0.011298270447223906,-0.0042682068801237,0.002526805269596104,0.0028415733931205747,0.4146675252315359,0.8070500927643786,0.7649107071034482,738.0504583333334,200.53319204983333,142.01666666666668,-0.005949450230478263,0.0026379922095988596,-0.01292848511774872,-0.0061334729680291335,-0.005818704844504532,0.553085758004779,1.0210069240699446,743.8235243055556,195.75429881779166,131.29583333333332,-0.01374106442489846,-0.005153621984821414,-0.020720099312169032,-0.013925087162449286,-0.013610319038924776,0.5665880810782964,1.1043762495636447
6725,1514817180,6,154.0,733.5725,740.8,727.28,733.815,295.99160661000013,733.3624432827651,0.0049126395636243,731.7675,260.411514876,179.06666666666666,0.0024635933133915354,0.01226784277433057,-0.006151292744036198,0.002794112691821097,0.0021772047184064956,1.1366302551979788,0.8600148920327625,1.9220234195454553,737.9069166666667,204.3685772976667,143.38333333333333,-0.0058912535965300085,0.003912995864409145,-0.014506139653957695,-0.00556073421810049,-0.006177642191515148,1.4483224893173414,1.0740439381611067,743.7371701388889,196.33157361987503,131.425,-0.01376127260659551,-0.003957023145656261,-0.022376158664023163,-0.01343075322816591,-0.014047661201580587,1.5076108297439752,1.1717709720372835
6732,1514817240,6,120.0,733.56,740.51,726.4,733.3125,204.45517749,733.264664884298,0.0061127778535388,731.912,260.0833442466667,177.33333333333334,0.002249105673390259,0.011678849850352412,-0.007559460868160572,0.001911653028598577,0.0018464193445287553,0.7861140746332909,0.6766917293233082,1.7037931457500002,737.7539166666667,205.75631117916666,144.1,-0.005700928915146519,0.0037288152618156134,-0.015509495456697298,-0.006038381559938218,-0.006103615244008023,0.9936763364306543,0.8327550312283137,743.656375,196.8571764785,131.45833333333334,-0.013669672754415751,-0.004239928577453615,-0.02347823929596653,-0.014007125399207366,-0.014072359083277159,1.0385965152371768,0.91283676703645
6740,1514817300,6,112.0,733.1575,740.51,727.0,733.3,193.04308685,733.3895562564578,0.0071344084372138,732.0741666666667,262.5184895646667,176.8,0.0014787197893427542,0.011457308593990459,-0.006955351878086559,0.00167306568814774,0.0017951859503221217,0.7353504401542251,0.6334841628959276,1.7235989897321429,737.6047916666666,207.47725750533334,144.83333333333334,-0.006047619314622246,0.003930969490025495,-0.014481690982051593,-0.005853273415817252,-0.005731153153642968,0.9304301067553763,0.7733026467203682,743.5649583333333,197.44315464070834,131.55416666666667,-0.01409558118594416,-0.004116992381296457,-0.022529652853373494,-0.01390123528713905,-0.013779115024964823,0.9777147615033034,0.8513603395306115
6748,1514817360,6,104.0,733.9175,741.59,728.75,733.4175,137.62714226000003,733.7323520247741,0.0081025138219359,732.2813333333335,248.09656347266667,173.53333333333333,0.002231849198942239,0.01263175452428468,-0.004834037613599298,0.0015503415413831857,0.0019795438197637806,0.5547321588562136,0.5993084902036112,1.3233379063461541,737.4985277777778,206.43247238350003,144.95,-0.0048674675012169355,0.005532437824125361,-0.011933354313758679,-0.005548975158776009,-0.005119772880395375,0.6666932807175954,0.7174887892376682,743.4759270833333,197.829491186125,131.52083333333334,-0.012939763068709803,-0.002539857743367461,-0.02000564988125143,-0.013621270726268852,-0.013192068447888195,0.6956856706997013,0.7907492475843497
6756,1514817420,6,110.0,733.8074999999999,740.78,728.37,734.3399999999998,167.94856828000005,734.0271627572866,0.010359833833718,732.607,241.1873420406667,169.26666666666668,0.0016373273289315316,0.011094279818728438,-0.005800244464790295,0.002362731313681746,0.0019366291024895171,0.6963407236010013,0.6498621504529342,1.5268051661818185,737.3598194444444,207.0192389885,144.56666666666666,-0.00482926218025144,0.004627690309545341,-0.012266833973973256,-0.004103858195501336,-0.004529960406693571,0.8112703394167614,0.7608946276227807,743.3892395833334,198.2550610085,131.5,-0.01297305052215148,-0.003516098032354577,-0.02041062231587323,-0.012247646537401355,-0.012673748748593528,0.8471338256166858,0.8365019011406845
6764,1514817480,6,73.0,734.075,740.78,728.5,733.6025,63.79473433999999,733.389633362724,0.0105195004344789,732.8698333333334,225.83317215466667,159.6,0.0016430978322036045,0.01073557972852807,-0.00598047976356092,0.0009992233893181598,0.0007090150999499069,0.282486110128714,0.4573934837092732,0.8739004704109588,737.1931944444444,206.85837524516668,144.65,-0.004238790894854584,0.004853691001470102,-0.01186236849061898,-0.004882665337739917,-0.005172873627108213,0.3083981214895991,0.5046664362253716,743.29875,198.19095290083337,131.35833333333332,-0.012486846809047965,-0.0033943649127234237,-0.02011042440481239,-0.01313072125193326,-0.013420929541301618,0.3218851991287426,0.5557317769460128
6772,1514817540,6,69.0,733.47,738.97,728.55,733.6375,151.44653777000005,733.5791899297708,0.0103874600973676,733.0841666666666,217.94403521733338,152.06666666666666,0.0005261767359226626,0.007996804509804853,-0.006204262755329815,0.0007545171959472907,0.0006750332715069934,0.6948872797504086,0.4537483559842175,2.194877358985508,737.0104444444445,207.79879963866668,143.2,-0.004815366704215374,0.0026552610696668304,-0.011545806195467932,-0.00458702624419072,-0.004666510168631003,0.7288133426821742,0.4818435754189945,743.2071979166667,198.6198444447917,131.40416666666667,-0.013188175534802971,-0.005717547760920787,-0.019918615026055478,-0.012959835074778317,-0.013039318999218707,0.7624944939079139,0.5250975045185021
6780,1514817600,6,150.0,733.8349999999998,739.06,729.38,733.8175,295.79038413000006,733.7223734339964,0.0101940974355474,733.3156666666667,212.8350279506667,151.46666666666667,0.0007079482248450887,0.007802848971767344,-0.0053814012774592865,0.0006841006178663465,0.0005544597571868297,1.3897636445376917,0.9903169014084507,1.9719358942000005,736.868625,210.7629506145,143.68333333333334,-0.004125412150859431,0.002969488596062817,-0.01021476165316385,-0.004149259757838166,-0.004278900618517811,1.4034268511974912,1.0439624173529753,743.1158020833334,199.31615334570836,131.4875,-0.012567682316673736,-0.005472781569751541,-0.018657031818978126,-0.012591529923652443,-0.012721170784332088,1.484026152245472,1.1407928510314669
6787,1514817660,6,207.0,732.4066666666665,737.62,730.0,732.4499999999998,153.84068342999996,732.7955022848622,0.0058671662695639,733.4628333333333,214.47896579200003,158.46666666666667,-0.001441010744037752,0.005651860845192913,-0.004732391854612299,-0.0013818468212704303,-0.0009102503676699076,0.717276320602895,1.3062684055532183,0.7431917073913041,736.6629166666667,210.6722692721667,145.25,-0.0057945000799832,0.0012983715092473092,-0.009085881190557811,-0.005735336157215905,-0.005263739703615424,0.7302369882922454,1.4251290877796903,743.0328298611112,199.59338755091667,132.00833333333333,-0.014404314035178278,-0.007311442445947665,-0.017695695145752855,-0.014345150112410906,-0.013873553658810482,0.7707704414343631,1.5680828230541002
6795,1514817720,6,175.0,734.5524999999999,747.0,730.84,736.585,233.44300435,736.1274569762958,0.0083425180161087,733.7808333333334,218.17253039400003,158.6,0.0010510784168568314,0.017854793294744386,-0.004015834294608254,0.0038142481317152395,0.0031928871372347025,1.0699926518174532,1.1034047919293821,1.3339600248571428,736.5243750000001,211.2031475268333,146.06666666666666,-0.002680860823118175,0.01412285405476926,-0.007747773534583296,8.230889174019303e-05,-0.0005390521027402485,1.10530078307825,1.1980830670926519,742.9640590277778,200.07001128508335,132.1875,-0.011386200517294274,0.005417514360593073,-0.0164531132287594,-0.008623030802435915,-0.009244391796916426,1.1668065736116886,1.3238770685579195
6803,1514817780,6,180.0,735.505,743.28,730.67,737.1875,165.17093785000003,735.5969937316078,0.0089689903014098,734.0683333333333,208.3470242506667,154.66666666666666,0.001955216649298744,0.012470702867437535,-0.004640200032433439,0.004240148136374848,0.002080284431301349,0.7927684037919323,1.163793103448276,0.917616321388889,736.3868749999999,212.36438625316666,147.43333333333334,-0.001198287891253098,0.009317198326885608,-0.007793704572985342,0.0010866435958227958,-0.0010732201092506874,0.7777713615930604,1.2208907981008366,742.8902256944444,200.25862730016667,132.52916666666667,-0.009990950996327089,0.0005245352218116348,-0.016586367678059363,-0.0077060195092510655,-0.00986588321432457,0.8247881256193079,1.358191593045556
6811,1514817840,6,134.0,736.2825,742.16,731.63,736.7049999999998,172.36316733,736.5704025443582,0.0072081837273898,734.2283333333332,194.5522554646667,143.93333333333334,0.002793815531632429,0.01074479227050742,-0.0035451393843060784,0.0033674796144389143,0.0031847609512703537,0.8859479265266266,0.9309865678554886,1.2862922935074628,736.2423333333334,212.70716487066665,147.55,5.455482415963161e-05,0.008005531563034638,-0.006284400091778919,0.0006282189069662437,0.0004455002437976284,0.8103308011970486,0.9081667231446966,742.81959375,200.65112524729167,132.57083333333333,-0.0088393307555281,-0.0008883540166530449,-0.01517828567146663,-0.008265666672721455,-0.008448385335890101,0.8590191912333993,1.0107804004148726
6819,1514817900,6,106.0,736.75,743.0,732.27,738.05,133.72877872,737.6102371456909,0.0083845648092288,734.4953333333332,183.68071724466668,135.46666666666667,0.003064979552533519,0.011512402652488454,-0.003034343654287881,0.004827930917735063,0.0042319090744166905,0.7280501771009005,0.7824803149606299,1.2615922520754719,736.1267916666668,212.46858803683335,147.31666666666666,0.0008462464396898482,0.009293669539644823,-0.005253076767131479,0.002609197804891377,0.002013175961573131,0.629404939128305,0.7195384093223215,742.7495729166668,200.85687669029167,132.6125,-0.00811031772194287,0.0003371053780122281,-0.014209640928764276,-0.006347366356741288,-0.00694338820005964,0.6657913879951501,0.7993213309454237
6827,1514817960,6,131.0,737.8775,743.71,732.33,737.6650000000002,163.49005277000006,737.8039367330612,0.0060902041590971,734.7615000000001,176.2030609806667,131.33333333333334,0.004231864904142778,0.01210521714224423,-0.0033147247139275766,0.003943835245262836,0.004132164162277168,0.9278502419883528,0.9974619289340101,1.2480156700000005,736.0191666666667,212.45615386449998,148.0,0.0025216616063911445,0.010395013844492465,-0.0050249280116793135,0.0022336319475110156,0.0024219608645254503,0.7695237337030517,0.8851351351351351,742.6738020833333,201.021364671375,132.75833333333333,-0.006479098502190691,0.0013942537359107323,-0.014025688120261006,-0.00676712816107062,-0.0065787992440563305,0.8132969002437614,0.9867553825874082
6835,1514818020,6,149.0,737.705,744.07,731.47,737.6600000000002,151.97282115000004,737.4841528130298,0.0070962903132751,735.0363333333333,178.94044555533338,131.6,0.003624084592613598,0.012215185331148282,-0.004863723098416309,0.0035630827388163423,0.0033246691743277546,0.849292739147706,1.1322188449848025,1.0199518197986581,735.9156666666667,213.77246867316668,148.81666666666666,0.0024284868598793735,0.011019587598413998,-0.006059320831150688,0.002367485006082056,0.0021290714415935787,0.7109092302355775,1.0012319408668384,742.5919479166666,199.74099333295834,132.05416666666667,-0.006602682897614127,0.001988417840920574,-0.015090490588644081,-0.0066636847514113355,-0.006902098315899919,0.7608494311263831,1.1283248666898054
6843,1514818080,6,162.0,737.8025,744.85,730.03,736.6525,249.84086202,737.1261289067473,0.0074092670117988,735.2255,175.86372924933337,132.13333333333333,0.003498918729395222,0.01300560094600765,-0.007091625691159522,0.0019390200099501347,0.0025817609396431196,1.4206503130943189,1.226034308779011,1.5422275433333335,735.8060833333334,216.62035317483335,150.03333333333333,0.0027095633272988836,0.012216245543911229,-0.00788098109325599,0.001149664607853656,0.0017924055375467072,1.1533582064578878,1.0797600533214842,742.5054999999999,199.63226531645836,132.07916666666668,-0.0063541044478376465,0.0031525777687747914,-0.016944648868392448,-0.007914003167282684,-0.007271262237589714,1.2515054198475914,1.2265371147354804
6851,1514818140,6,183.0,736.97,744.71,728.87,736.9150000000002,181.91208179999995,736.6322412905793,0.0077800706847881,735.4656666666667,174.36085620333336,136.33333333333334,0.002043327108673959,0.01249102216349834,-0.009008469057096085,0.0019686944202005224,0.0015849147829167859,1.0433080323249884,1.3422982885085573,0.9940550918032784,735.7151666666667,217.58884298516668,151.41666666666666,0.0017041437849941521,0.012151838839818484,-0.00934765238077589,0.0016295110965206775,0.0012457314592369906,0.8360358890846308,1.208585580627408,742.4232916666666,199.6040787599167,132.1625,-0.007372368655524082,0.003075326399300227,-0.018424164821294133,-0.007447001343997519,-0.007830780981281342,0.9113645519178162,1.3846590371701504
6859,1514818200,6,177.0,736.7874999999998,745.73,730.0,737.7825,390.0609343499997,736.9015110469264,0.0054017464292965,735.7645,187.49537937,140.66666666666666,0.0013894248414658278,0.013453509695715741,-0.00786556055812519,0.0027389710156240357,0.0015441536157180021,2.080376250660879,1.2582938388625593,2.2037340923728794,735.651625,222.71380777233335,151.36666666666667,0.001542848469634185,0.013606933323884057,-0.007712136929956872,0.00289239464379241,0.0016975772438862372,1.751399871662807,1.169345959039859,742.3443437499999,200.64422353545834,132.4625,-0.007513691110561716,0.004550393743688199,-0.016768676510152732,-0.006164144936403481,-0.007358962336309553,1.944042681503199,1.336227234122865
6867,1514818260,6,125.0,738.3025,746.54,732.0,738.6500000000002,146.10835506000004,738.4359190718916,0.0056734522957218,736.1133333333332,188.06079355666668,142.06666666666666,0.0029695398352043573,0.014065106551284642,-0.005603578420259599,0.003440103386046243,0.003150234087526103,0.7769208684955087,0.8798686062881277,1.1688668404800002,735.6049166666667,223.19570113249998,151.3,0.00366045562277659,0.014756022338856938,-0.004912662632687391,0.004131019173618357,0.003841149875098338,0.6546199336216736,0.8261731658955717,742.2685520833332,180.93615371791668,132.3,-0.005357475501176743,0.005738091214903583,-0.013930593756640691,-0.004886911950334839,-0.005176781248854861,0.8075133247708254,0.9448223733938019
6875,1514818320,6,200.0,739.0525,747.09,733.27,740.2900000000002,387.81884188,740.0659632982397,0.0055922639224774,736.5100000000001,202.71881179666667,148.06666666666666,0.0034461468303941404,0.01426284626013645,-0.00440883023064693,0.005119187777509202,0.004816508274706692,1.9130875839435881,1.3507429085997298,1.9390942093999999,735.5829166666666,226.75710082283334,152.35,0.004705691585214561,0.015522391014957022,-0.0031492854758263366,0.0063787325323297756,0.006076053029527285,1.7102831200113338,1.3127666557269446,742.1978333333334,181.99359892320837,132.4,-0.0042468689997357005,0.006569830430006624,-0.012101846060776678,-0.0025738280526206346,-0.0028765075554230534,2.130947704614814,1.510574018126888
6883,1514818380,6,168.0,740.815,747.28,735.63,741.2025000000001,268.91673665,740.7703719233749,0.0063329983611093,737.0166666666667,216.39361195066667,154.4,0.005140425371745621,0.013829441429235248,-0.0018832312025395684,0.005663361178955164,0.0050801816929344655,1.2427203105760236,1.088082901554404,1.600694861011905,735.5887916666667,227.46996274966668,153.25,0.007079675887765217,0.01576869194525485,5.601931348000434e-05,0.0076026116949748585,0.007019432208954231,1.1822076787604083,1.0962479608482871,742.1273333333335,182.70088343604166,132.47083333333333,-0.0017699052032107531,0.006919110854278839,-0.008793561777495995,-0.0012469693960012451,-0.0018301488820218871,1.471896203195646,1.268203692636744
6891,1514818440,6,134.0,741.1175000000002,747.31,735.6,741.355,324.5989176500001,741.294591826995,0.0070841875269744,737.5311666666669,227.93710394266665,158.73333333333332,0.004850835017890532,0.013171745145413433,-0.002621854477890869,0.0051712456859220905,0.005089758902569482,1.4240723078224549,0.8441831163376733,2.422379982462687,735.6170000000001,231.2029368475,153.31666666666666,0.007449579376742874,0.01577048950426578,-2.3110119038567483e-05,0.007769990044774434,0.0076885032614218305,1.403956723370272,0.874008044352647,742.0567708333333,183.57466110941667,132.4125,-0.0012665685717025675,0.007054341555820355,-0.008739258067484027,-0.0009461579036709486,-0.0010276446870234768,1.768211994445836,1.011989049372227
6899,1514818500,6,117.0,741.29,747.31,735.39,741.44,132.11533703,741.3960198916583,0.0088906408379323,738.0393333333334,217.025434136,156.53333333333333,0.004394791376630064,0.012482971973604404,-0.003596149647030554,0.004597120864145439,0.004537801953942802,0.6087550869600349,0.7474446337308348,1.1291909147863248,735.6324583333334,232.17677815600004,154.05,0.00766129502246538,0.015749475619439762,-0.00032964600119517927,0.007863624509980773,0.007804305599778159,0.5690290737914859,0.7594936708860759,741.98940625,183.839379354,132.41666666666666,-0.0009430540178576609,0.007145126579116717,-0.008933995041518393,-0.0007407245303423787,-0.0008000434405451075,0.7186454691820925,0.8835745752045312
6907,1514818560,6,158.0,739.6566666666668,743.0,735.84,739.9166666666665,251.20699701000004,739.6306764266578,0.0078631136625393,738.5371111111111,223.516521708,153.26666666666668,0.0015147618484868657,0.006024691996577364,-0.0036586489295680215,0.0018662145231444945,0.0014796229822849048,1.1238855861320831,1.0308829926054806,1.589917702594937,735.6307777777779,234.44875125200002,155.26666666666668,0.005457782342603643,0.009967712490693888,0.0002843715645485761,0.005809235017261055,0.005422643476401577,1.071479356014941,1.017604121940747,741.9139861111111,184.09136473270834,132.3,-0.003047200195135346,0.0014627299529549876,-0.008220610973190351,-0.0026957475204778428,-0.003082339061337401,1.3645778408712452,1.1942554799697656
6915,1514818620,6,173.0,739.87,744.14,735.81,740.9066666666668,128.94535952,740.5664966979997,0.0005773510238169,738.8252222222222,216.55001205266666,153.13333333333333,0.0014131079020665751,0.007167801986270349,-0.004089453959739164,0.0028132742598509105,0.0023540422156160417,0.5954530239815433,1.129734436221158,0.7453488989595376,735.6321388888888,234.10008260366666,157.15,0.0057443126004541765,0.011499006684657866,0.00024175073864848913,0.007144478958238519,0.006685246914003741,0.5508129603623658,1.100859051861279,741.8458993055556,184.44843424016668,132.66666666666666,-0.0026670436319348664,0.0030876504522687484,-0.008169605493740743,-0.0012668772741507865,-0.0017261093183854373,0.6990862245656301,1.3040201005025127
6923,1514818680,6,127.0,742.6424999999998,748.01,736.63,743.3375000000002,148.44008244,743.0489689063918,0.0054721264609436,739.2352222222222,215.43462169199998,149.6,0.00459860315220079,0.011800178566629758,-0.003530437453162495,0.0055340128490700725,0.005145781250803813,0.6890261243720615,0.8489304812834225,1.1688195467716536,735.6723472222222,235.267484028,158.05,0.00942993225257008,0.01663150766699909,0.0013008916472069974,0.010365341949439546,0.009977110351173284,0.6309417684865182,0.8035431825371717,741.7874930555555,184.7022938335,132.9,0.0011519668061083996,0.008353542220537257,-0.006977073799255015,0.002087376502977581,0.0016991449047113073,0.8036721112614411,0.9556057185854026
6931,1514818740,6,165.0,743.5775,748.6,736.95,743.3124999999999,194.26441871,743.6707873317471,0.0046612050526655,739.6757222222222,216.8947051173333,151.66666666666666,0.005261120244632322,0.011992918528795951,-0.003691829658765791,0.004904671545931251,0.005386569818404365,0.8956623381142891,1.087912087912088,1.1773601133939393,735.7133055555555,237.08782717333332,159.41666666666666,0.010632484839168704,0.017364283123332352,0.0016795349357706353,0.010276036140467569,0.010757934412940711,0.8193774476998964,1.0350235232618923,741.7288576388888,185.02526270683336,133.2125,0.0024892417731455048,0.00922104005730914,-0.006463708130252496,0.002132793074444364,0.002614691346917646,1.0499345649777878,1.238622501642113
6939,1514818800,6,107.0,743.2499999999999,749.6,736.78,743.37,136.64249043,743.436043803889,0.0034986892518653,740.030388888889,217.08895256466667,151.73333333333332,0.004341210457113051,0.012848479503118578,-0.004401911256664838,0.004502650502667083,0.004591490340529747,0.6294308799030057,0.7051845342706503,1.2770326208411216,735.7402222222223,237.21189827516667,159.8,0.010155364391195321,0.01866263343720101,0.0014122426774174064,0.010316804436749432,0.01040564427461215,0.5760355674549437,0.6695869837296621,741.6709513888889,184.90983901362503,133.04583333333332,0.0021267788091057574,0.010634047855111187,-0.0066163429046721825,0.002288218854659714,0.0023770586925223386,0.7389681974680187,0.8042341298424729
